Title,Price,Rating,Discount,Source,URL
"iQOO Neo 10 (Inferno Red, 12GB RAM, 256GB Storage) | Snapdragon 8s Gen 4 Processor & SuperComputing Chip Q1 | 7000 mAh Battery | Segment’s Highest 144 FPS Gaming Smartphone",Rs.35998,N/A,(12% off),Amazon,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNTM4OTM5NzM3NDI0Mzc5OjE3NjQxODM2NTY6c3BfbXRmOjMwMDcyMjQ2MDIzODYzMjo6MDo6&url=%2FiQOO-Snapdragon-Processor-SuperComputing-Smartphone%2Fdp%2FB0F83KMJLL%2Fref%3Dsr_1_11_sspa%3Fcrid%3D3HPSVOKEBI8K6%26dib%3DeyJ2IjoiMSJ9.TSTIzp91Ds-y0dHIMXcN93x3JgcNMLHc2SVG4lA22gh8bYpvcCFnowbA9WvbZ3CTWnX4fshTrDkv2SYX4zsQf7QWsuF-cUaA8YnGZJOfbMyQXK6cC2kdnYqPbk3cS8s03n4BVgKFuyIDC-KOwAAZqCFWQPgFnAr2kz6URLcx5F4oU9vB-cDWwjW8dl1qqzMit3OquyRL9EYSe6FJNHbtRBE40M5nq2_bmBb2zQE_2t0.86Sb5ldOWfD-fbLM5kgMdrY8QgLQmPluib2HumVDNso%26dib_tag%3Dse%26keywords%3Ds24%2Bultra%26qid%3D1764183655%26sprefix%3Ds24%2Bultra%252Caps%252C295%26sr%3D8-11-spons%26aref%3DhiDQPdDdAn%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=hiDQPdDdAn&sp_cr=ZAZ
OnePlus Nord CE5 | Massive 7100mAh Battery | MediaTek Dimensity 8350 Apex | Powered by OnePlus AI | 8GB + 128GB | Black Infinity,Rs.24998,N/A,N/A,Amazon,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNTM4OTM5NzM3NDI0Mzc5OjE3NjQxODM2NTY6c3BfbXRmOjMwMDY0NTA0ODE3NDgzMjo6MDo6&url=%2FOnePlus-Massive-MediaTek-Dimensity-Infinity%2Fdp%2FB0FCMLCX46%2Fref%3Dsr_1_12_sspa%3Fcrid%3D3HPSVOKEBI8K6%26dib%3DeyJ2IjoiMSJ9.TSTIzp91Ds-y0dHIMXcN93x3JgcNMLHc2SVG4lA22gh8bYpvcCFnowbA9WvbZ3CTWnX4fshTrDkv2SYX4zsQf7QWsuF-cUaA8YnGZJOfbMyQXK6cC2kdnYqPbk3cS8s03n4BVgKFuyIDC-KOwAAZqCFWQPgFnAr2kz6URLcx5F4oU9vB-cDWwjW8dl1qqzMit3OquyRL9EYSe6FJNHbtRBE40M5nq2_bmBb2zQE_2t0.86Sb5ldOWfD-fbLM5kgMdrY8QgLQmPluib2HumVDNso%26dib_tag%3Dse%26keywords%3Ds24%2Bultra%26qid%3D1764183655%26sprefix%3Ds24%2Bultra%252Caps%252C295%26sr%3D8-12-spons%26aref%3DumVTbbGIhD%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=umVTbbGIhD&sp_cr=ZAZ
"Samsung Galaxy S24 FE 5G (Graphite, 8GB RAM, 256GB Storage) | Exynos 2400e Processor | Dynamic AMOLED Display | Dual Nano-SIM | 4700mAh Battery",Rs.39395,N/A,(40% off),Amazon,https://www.amazon.in/Galaxy-S24-FE-Graphite-Processor/dp/B0F1YQDGL9/ref=sr_1_13?crid=3HPSVOKEBI8K6&dib=eyJ2IjoiMSJ9.TSTIzp91Ds-y0dHIMXcN93x3JgcNMLHc2SVG4lA22gh8bYpvcCFnowbA9WvbZ3CTWnX4fshTrDkv2SYX4zsQf7QWsuF-cUaA8YnGZJOfbMyQXK6cC2kdnYqPbk3cS8s03n4BVgKFuyIDC-KOwAAZqCFWQPgFnAr2kz6URLcx5F4oU9vB-cDWwjW8dl1qqzMit3OquyRL9EYSe6FJNHbtRBE40M5nq2_bmBb2zQE_2t0.86Sb5ldOWfD-fbLM5kgMdrY8QgLQmPluib2HumVDNso&dib_tag=se&keywords=s24+ultra&qid=1764183655&sprefix=s24+ultra%2Caps%2C295&sr=8-13
SHINESTAR Clear Case for Samsung Galaxy S24 Ultra 5G Compatible with Magnetic Charging- Premium Transparent Protective Cover with Enhanced Durability - Sleek and Slim Design - Black Magsafe,Rs.197,N/A,(80% off),Amazon,https://www.amazon.in/SHINESTAR-Compatible-Transparent-Protective-Durability/dp/B0DJ7W2NS4/ref=sr_1_14?crid=3HPSVOKEBI8K6&dib=eyJ2IjoiMSJ9.TSTIzp91Ds-y0dHIMXcN93x3JgcNMLHc2SVG4lA22gh8bYpvcCFnowbA9WvbZ3CTWnX4fshTrDkv2SYX4zsQf7QWsuF-cUaA8YnGZJOfbMyQXK6cC2kdnYqPbk3cS8s03n4BVgKFuyIDC-KOwAAZqCFWQPgFnAr2kz6URLcx5F4oU9vB-cDWwjW8dl1qqzMit3OquyRL9EYSe6FJNHbtRBE40M5nq2_bmBb2zQE_2t0.86Sb5ldOWfD-fbLM5kgMdrY8QgLQmPluib2HumVDNso&dib_tag=se&keywords=s24+ultra&qid=1764183655&sprefix=s24+ultra%2Caps%2C295&sr=8-14
OpenTech® Privacy Tempered Glass Screen Protector Compatible for Samsung Galaxy S24 Ultra with Edge to Edge Coverage and Easy Installation kit,Rs.281,N/A,(72% off),Amazon,https://www.amazon.in/Privacy-Samsung-S24-Ultra-Installation/dp/B0FCY5MVZ6/ref=sr_1_15?crid=3HPSVOKEBI8K6&dib=eyJ2IjoiMSJ9.TSTIzp91Ds-y0dHIMXcN93x3JgcNMLHc2SVG4lA22gh8bYpvcCFnowbA9WvbZ3CTWnX4fshTrDkv2SYX4zsQf7QWsuF-cUaA8YnGZJOfbMyQXK6cC2kdnYqPbk3cS8s03n4BVgKFuyIDC-KOwAAZqCFWQPgFnAr2kz6URLcx5F4oU9vB-cDWwjW8dl1qqzMit3OquyRL9EYSe6FJNHbtRBE40M5nq2_bmBb2zQE_2t0.86Sb5ldOWfD-fbLM5kgMdrY8QgLQmPluib2HumVDNso&dib_tag=se&keywords=s24+ultra&qid=1764183655&sprefix=s24+ultra%2Caps%2C295&sr=8-15
"DIZORO Samsung S24 Ultra Case, Compatible with Mag Safe, Matte Luxury Metallic Luster Flexible TPU Wireless Charging Shockproof Case with Camera Protector (Wine)",Rs.299,N/A,(77% off),Amazon,https://www.amazon.in/DIZORO-Samsung-S24-Ultra-Compatible/dp/B0DT7121R8/ref=sr_1_16?crid=3HPSVOKEBI8K6&dib=eyJ2IjoiMSJ9.TSTIzp91Ds-y0dHIMXcN93x3JgcNMLHc2SVG4lA22gh8bYpvcCFnowbA9WvbZ3CTWnX4fshTrDkv2SYX4zsQf7QWsuF-cUaA8YnGZJOfbMyQXK6cC2kdnYqPbk3cS8s03n4BVgKFuyIDC-KOwAAZqCFWQPgFnAr2kz6URLcx5F4oU9vB-cDWwjW8dl1qqzMit3OquyRL9EYSe6FJNHbtRBE40M5nq2_bmBb2zQE_2t0.86Sb5ldOWfD-fbLM5kgMdrY8QgLQmPluib2HumVDNso&dib_tag=se&keywords=s24+ultra&qid=1764183655&sprefix=s24+ultra%2Caps%2C295&sr=8-16
"TheGiftKart Hybrid Ultimate Slim Back Case Cover for Samsung Galaxy S24 Ultra 5G | Frosted Matte Translucent Hard Back Case Cover for Samsung S24 Ultra 5G (PC & TPU, Black Sides)",Rs.298,N/A,(70% off),Amazon,https://www.amazon.in/TheGiftKart-Ultimate-Samsung-Protection-Translucent/dp/B0DR75DLHD/ref=sr_1_17?crid=3HPSVOKEBI8K6&dib=eyJ2IjoiMSJ9.TSTIzp91Ds-y0dHIMXcN93x3JgcNMLHc2SVG4lA22gh8bYpvcCFnowbA9WvbZ3CTWnX4fshTrDkv2SYX4zsQf7QWsuF-cUaA8YnGZJOfbMyQXK6cC2kdnYqPbk3cS8s03n4BVgKFuyIDC-KOwAAZqCFWQPgFnAr2kz6URLcx5F4oU9vB-cDWwjW8dl1qqzMit3OquyRL9EYSe6FJNHbtRBE40M5nq2_bmBb2zQE_2t0.86Sb5ldOWfD-fbLM5kgMdrY8QgLQmPluib2HumVDNso&dib_tag=se&keywords=s24+ultra&qid=1764183655&sprefix=s24+ultra%2Caps%2C295&sr=8-17
"Samsung Galaxy S25 Ultra 5G Smartphone with Galaxy AI (Titanium Black, 12GB RAM, 256GB Storage), Titanium Frame, Snapdragon 8 Elite, 200 MP Camera with ProVisual Engine and 5000mAh Battery",Rs.129999,N/A,N/A,Amazon,https://www.amazon.in/Samsung-Smartphone-Titanium-Snapdragon-ProVisual/dp/B0DSKNQW8F/ref=sr_1_18?crid=3HPSVOKEBI8K6&dib=eyJ2IjoiMSJ9.TSTIzp91Ds-y0dHIMXcN93x3JgcNMLHc2SVG4lA22gh8bYpvcCFnowbA9WvbZ3CTWnX4fshTrDkv2SYX4zsQf7QWsuF-cUaA8YnGZJOfbMyQXK6cC2kdnYqPbk3cS8s03n4BVgKFuyIDC-KOwAAZqCFWQPgFnAr2kz6URLcx5F4oU9vB-cDWwjW8dl1qqzMit3OquyRL9EYSe6FJNHbtRBE40M5nq2_bmBb2zQE_2t0.86Sb5ldOWfD-fbLM5kgMdrY8QgLQmPluib2HumVDNso&dib_tag=se&keywords=s24+ultra&qid=1764183655&sprefix=s24+ultra%2Caps%2C295&sr=8-18
"Vihibii for Samsung Galaxy S24 Ultra Back Cover with Card Holder (4 Cards) & Slide Camera Cover & Kickstand, Rugged Hard Back & TPU Soft Edge Case for Galaxy S24 Ultra 5G 6.8"" 2024, Black",Rs.1599,N/A,(36% off),Amazon,https://www.amazon.in/Vihibii-Samsung-Galaxy-Holder-Kickstand/dp/B0CR46TZRR/ref=sr_1_19?crid=3HPSVOKEBI8K6&dib=eyJ2IjoiMSJ9.TSTIzp91Ds-y0dHIMXcN93x3JgcNMLHc2SVG4lA22gh8bYpvcCFnowbA9WvbZ3CTWnX4fshTrDkv2SYX4zsQf7QWsuF-cUaA8YnGZJOfbMyQXK6cC2kdnYqPbk3cS8s03n4BVgKFuyIDC-KOwAAZqCFWQPgFnAr2kz6URLcx5F4oU9vB-cDWwjW8dl1qqzMit3OquyRL9EYSe6FJNHbtRBE40M5nq2_bmBb2zQE_2t0.86Sb5ldOWfD-fbLM5kgMdrY8QgLQmPluib2HumVDNso&dib_tag=se&keywords=s24+ultra&qid=1764183655&sprefix=s24+ultra%2Caps%2C295&sr=8-19
"JETech Slim Fit Cover TPU Case for Samsung Galaxy S24 Ultra 5G, Camera Lens Full Protection, Soft TPU Thin Protective Phone Cover with Matte Finish, Shockproof (Titanium Grey)",Rs.1099,N/A,(15% off),Amazon,https://www.amazon.in/JETech-Protection-Protective-Shockproof-Titanium/dp/B0CW1QGLRC/ref=sr_1_20?crid=3HPSVOKEBI8K6&dib=eyJ2IjoiMSJ9.TSTIzp91Ds-y0dHIMXcN93x3JgcNMLHc2SVG4lA22gh8bYpvcCFnowbA9WvbZ3CTWnX4fshTrDkv2SYX4zsQf7QWsuF-cUaA8YnGZJOfbMyQXK6cC2kdnYqPbk3cS8s03n4BVgKFuyIDC-KOwAAZqCFWQPgFnAr2kz6URLcx5F4oU9vB-cDWwjW8dl1qqzMit3OquyRL9EYSe6FJNHbtRBE40M5nq2_bmBb2zQE_2t0.86Sb5ldOWfD-fbLM5kgMdrY8QgLQmPluib2HumVDNso&dib_tag=se&keywords=s24+ultra&qid=1764183655&sprefix=s24+ultra%2Caps%2C295&sr=8-20
