Title,URL,Price_num,Rating_num,Source
"Samsung Galaxy S24 FE 5G AI Smartphone (Blue, 8GB RAM, 128GB Storage)",,39989.0,4.5,Amazon
"Samsung Galaxy S24 Snapdragon 5G (Onyx Black, 256 GB) (8 GB RAM)",,49249.0,4.5,Amazon
"Samsung Galaxy S24 FE 5G AI Smartphone (Graphite, 8GB RAM, 128GB Storage)",,39079.0,4.5,Amazon
"Samsung Galaxy S24 FE 5G AI Smartphone (Mint, 8GB RAM, 128GB Storage)",,39984.0,4.5,Amazon
"Samsung Galaxy S24 5G AI Smartphone (Marble Gray, 8GB, 128GB Storage) with Other Offers",,53999.0,4.5,Amazon
