Title,URL,Price_num,Rating_num,Source
"vivo T5x 5G (Cyber Green, 6GB RAM, 128GB Storage) | 50MP AI Dual Camera | 32MP Selfie | 6.76"" FHD+ Display | 7200mAh Battery | Dimensity 7400-Turbo Processor | Fast Charging | Dual SIM Smartphone",,18999.0,4.5,Amazon
"iQOO Z11x 5G (Titan Black, 8GB RAM, 256 GB Storage) | Dimensity 7400-Turbo Processor | 7200 mAh Battery Smartphone | Powered by OriginOS 6",,22999.0,4.5,Amazon
"Nothing Phone (3a) Lite (White, 256 GB) (8 GB RAM)",,23790.0,4.5,Amazon
"Motorola Edge 60 Fusion 5G Smartphone with 6.67"" 120Hz pOLED Display, 50MP OIS Camera, Android 14, Dimensity 7030 Processor, 68W Fast Charging (Pantone Amazonite, 8GB + 256GB Storage)",,24899.0,4.5,Amazon
"Oppo F31 Pro 5G (Space Grey, 8GB RAM, 128GB Storage)",,27999.0,4.5,Amazon
