Title,URL,Price_num,Rating_num
"Apple iPhone 16 Pro (Natural Titanium, 128 GB)",https://www.flipkart.comhttps://www.flipkart.com/apple-iphone-16-pro-natural-titanium-128-gb/p/itm4397c54ec56b7?pid=MOBH4DQFX4FR2HYZ&lid=LSTMOBH4DQFX4FR2HYZKVRW3N&marketplace=FLIPKART&q=iphone+16+pro&store=tyy%2F4io&srno=s_1_7&otracker=search&fm=organic&iid=ed7e3109-ed1f-4e88-969a-51de2571279d.MOBH4DQFX4FR2HYZ.SEARCH&ppt=hp&ppn=homepage&ssid=et8kw954kw0000001758217906202&qH=6f0b50cc832ce851,74900.0,4.6
"Apple iPhone 16 Pro (Desert Titanium, 128 GB)",https://www.flipkart.comhttps://www.flipkart.com/apple-iphone-16-pro-desert-titanium-128-gb/p/itm5a8453e89cbd4?pid=MOBH4DQFSDYNVH5U&lid=LSTMOBH4DQFSDYNVH5UFZYHLF&marketplace=FLIPKART&q=iphone+16+pro&store=tyy%2F4io&srno=s_1_3&otracker=search&fm=organic&iid=ed7e3109-ed1f-4e88-969a-51de2571279d.MOBH4DQFSDYNVH5U.SEARCH&ppt=hp&ppn=homepage&ssid=et8kw954kw0000001758217906202&qH=6f0b50cc832ce851,74900.0,4.6
"Apple iPhone 16 Pro (White Titanium, 128 GB)",https://www.flipkart.comhttps://www.flipkart.com/apple-iphone-16-pro-white-titanium-128-gb/p/itm50f720fdcec51?pid=MOBH4JCVQZPCHWJD&lid=LSTMOBH4JCVQZPCHWJDT21P4P&marketplace=FLIPKART&q=iphone+16+pro&store=tyy%2F4io&srno=s_1_1&otracker=search&fm=organic&iid=ed7e3109-ed1f-4e88-969a-51de2571279d.MOBH4JCVQZPCHWJD.SEARCH&ppt=hp&ppn=homepage&ssid=et8kw954kw0000001758217906202&qH=6f0b50cc832ce851,74900.0,4.6
"Apple iPhone 16 Pro (Black Titanium, 128 GB)",https://www.flipkart.comhttps://www.flipkart.com/apple-iphone-16-pro-black-titanium-128-gb/p/itm12f97adb4c5ed?pid=MOBH4DQFVXNS5ZJH&lid=LSTMOBH4DQFVXNS5ZJHBZDANB&marketplace=FLIPKART&q=iphone+16+pro&store=tyy%2F4io&srno=s_1_5&otracker=search&fm=organic&iid=ed7e3109-ed1f-4e88-969a-51de2571279d.MOBH4DQFVXNS5ZJH.SEARCH&ppt=hp&ppn=homepage&ssid=et8kw954kw0000001758217906202&qH=6f0b50cc832ce851,74900.0,4.6
"Apple iPhone 16 Pro (Desert Titanium, 256 GB)",https://www.flipkart.comhttps://www.flipkart.com/apple-iphone-16-pro-desert-titanium-256-gb/p/itm4f25cec0bd003?pid=MOBH4DQFEZFXPGNJ&lid=LSTMOBH4DQFEZFXPGNJV4UWQH&marketplace=FLIPKART&q=iphone+16+pro&store=tyy%2F4io&srno=s_1_4&otracker=search&fm=organic&iid=ed7e3109-ed1f-4e88-969a-51de2571279d.MOBH4DQFEZFXPGNJ.SEARCH&ppt=hp&ppn=homepage&ssid=et8kw954kw0000001758217906202&qH=6f0b50cc832ce851,84900.0,4.6
