Title,URL,Price_num,Rating_num,Source
Samsung,,44863.0,4.5,Amazon
"Samsung Galaxy S24 Snapdragon 8 Gen 3 5G (Marble Gray, 256 GB) (8 GB RAM)",,47996.0,4.5,Amazon
Redmi,,22999.0,4.5,Amazon
vivo,,40999.0,4.5,Amazon
iQOO,,38998.0,4.5,Amazon
